period,role_id,role,skill,dimension,demand,source_count
2026-07,role-account-manager-advertising-solutions,"Account Manager, Advertising Solutions",Design,设计体验,1,1
2026-07,role-accountant,Accountant,RAG,人工智能,1,1
2026-07,role-accountant,Accountant,Design,设计体验,1,1
2026-07,role-accountant,Accountant,Excel,办公分析,1,1
2026-07,role-accountant-bilanzbuchhalter,Accountant / Bilanzbuchhalter,RAG,人工智能,1,1
2026-07,role-accounting-manager,Accounting Manager,Go,编程语言,3,1
2026-07,role-accounting-manager,Accounting Manager,RAG,人工智能,3,1
2026-07,role-accounting-manager,Accounting Manager,Design,设计体验,3,1
2026-07,role-accounting-manager,Accounting Manager,Excel,办公分析,3,1
2026-07,role-accounting-manager,Accounting Manager,Big Data,数据工程,1,1
2026-07,role-accounting-manager-gl-operations-intercompany,"Accounting Manager, GL Operations & Intercompany",Go,编程语言,2,1
2026-07,role-accounting-manager-gl-operations-intercompany,"Accounting Manager, GL Operations & Intercompany",SQL,数据技术,2,1
2026-07,role-accounting-manager-gl-operations-intercompany,"Accounting Manager, GL Operations & Intercompany",Machine Learning,人工智能,2,1
2026-07,role-accounting-manager-gl-operations-intercompany,"Accounting Manager, GL Operations & Intercompany",Design,设计体验,2,1
2026-07,role-accounting-manager-gl-operations-intercompany,"Accounting Manager, GL Operations & Intercompany",Excel,办公分析,2,1
2026-07,role-accounting-and-regulatory-reporting-manager-canada,"Accounting and Regulatory Reporting Manager, Canada",Go,编程语言,1,1
2026-07,role-accounting-and-regulatory-reporting-manager-canada,"Accounting and Regulatory Reporting Manager, Canada",Machine Learning,人工智能,1,1
2026-07,role-accounting-and-regulatory-reporting-manager-canada,"Accounting and Regulatory Reporting Manager, Canada",Design,设计体验,1,1
2026-07,role-administration-und-vorbereitende-buchhaltung-teilzeit-ab-20std-woche,Administration und vorbereitende Buchhaltung Teilzeit ab 20Std./Woche,RAG,人工智能,1,1
2026-07,role-administration-und-vorbereitende-buchhaltung-teilzeit-ab-20std-woche,Administration und vorbereitende Buchhaltung Teilzeit ab 20Std./Woche,Design,设计体验,1,1
2026-07,role-administrative-assistant-japan,Administrative Assistant - Japan,Go,编程语言,1,1
2026-07,role-administrative-assistant-japan,Administrative Assistant - Japan,RAG,人工智能,1,1
2026-07,role-administrative-assistant-japan,Administrative Assistant - Japan,Design,设计体验,1,1
2026-07,role-all-positions,All Positions,Design,设计体验,1,1
2026-07,role-analyst-in,Analyst:in,Excel,办公分析,1,1
2026-07,role-analytics-engineer-data-science,"Analytics Engineer, Data Science",Python,编程语言,1,1
2026-07,role-analytics-engineer-data-science,"Analytics Engineer, Data Science",Go,编程语言,1,1
2026-07,role-analytics-engineer-data-science,"Analytics Engineer, Data Science",SQL,数据技术,1,1
2026-07,role-analytics-engineer-data-science,"Analytics Engineer, Data Science",Big Data,数据工程,1,1
2026-07,role-analytics-engineer-data-science,"Analytics Engineer, Data Science",Data Warehouse,数据工程,1,1
2026-07,role-analytics-engineer-data-science,"Analytics Engineer, Data Science",RAG,人工智能,1,1
2026-07,role-analytics-engineer-data-science,"Analytics Engineer, Data Science",Product,产品运营,1,1
2026-07,role-analytics-engineer-data-science,"Analytics Engineer, Data Science",Design,设计体验,1,1
2026-07,role-analytics-engineer-data-science,"Analytics Engineer, Data Science",Excel,办公分析,1,1
2026-07,role-anlagenbuchhalter-assetmanagement,Anlagenbuchhalter Assetmanagement,RAG,人工智能,1,1
2026-07,role-anlagenbuchhalter-assetmanagement,Anlagenbuchhalter Assetmanagement,Design,设计体验,1,1
2026-07,role-anlagenbuchhalter-assetmanagement,Anlagenbuchhalter Assetmanagement,Excel,办公分析,1,1
2026-07,role-app-store-manager,App Store Manager,Go,编程语言,1,1
2026-07,role-app-store-manager,App Store Manager,Design,设计体验,1,1
2026-07,role-app-store-manager,App Store Manager,Excel,办公分析,1,1
2026-07,role-application-support-specialist-f-r-erp-bausoftware,Application Support Specialist für ERP-Bausoftware,RAG,人工智能,1,1
2026-07,role-application-support-specialist-f-r-erp-bausoftware,Application Support Specialist für ERP-Bausoftware,Design,设计体验,1,1
2026-07,role-applied-ai-engineer,Applied AI Engineer,Go,编程语言,1,1
2026-07,role-applied-ai-engineer,Applied AI Engineer,Big Data,数据工程,1,1
2026-07,role-applied-ai-engineer,Applied AI Engineer,Machine Learning,人工智能,1,1
2026-07,role-applied-ai-engineer,Applied AI Engineer,Design,设计体验,1,1
2026-07,role-applied-ai-engineer,Applied AI Engineer,Excel,办公分析,1,1
2026-07,role-asesor-call-center-remoto-lima-o-provincia,Asesor call center Remoto lima o provincia,Go,编程语言,1,1
2026-07,role-asesor-call-center-remoto-lima-o-provincia,Asesor call center Remoto lima o provincia,Design,设计体验,1,1
2026-07,role-assistent-in-vorbereitende-buchhaltung-und-administration,Assistent:in vorbereitende Buchhaltung und Administration,RAG,人工智能,1,1
2026-07,role-assistente-de-atendimento-ao-cliente,Assistente de Atendimento ao Cliente,Go,编程语言,1,1
2026-07,role-assistente-de-atendimento-ao-cliente,Assistente de Atendimento ao Cliente,RAG,人工智能,1,1
2026-07,role-assistente-de-atendimento-ao-cliente,Assistente de Atendimento ao Cliente,Design,设计体验,1,1
2026-07,role-assistente-de-atendimento-ao-cliente,Assistente de Atendimento ao Cliente,Excel,办公分析,1,1
2026-07,role-assistente-de-processos,Assistente de Processos,Go,编程语言,1,1
2026-07,role-assistente-de-processos,Assistente de Processos,Design,设计体验,1,1
2026-07,role-assistente-de-processos,Assistente de Processos,Excel,办公分析,1,1
2026-07,role-assistenz-der-gesch-ftsleitung,Assistenz der Geschäftsleitung,Go,编程语言,1,1
2026-07,role-assistenz-der-gesch-ftsleitung,Assistenz der Geschäftsleitung,Big Data,数据工程,1,1
2026-07,role-assistenz-der-gesch-ftsleitung,Assistenz der Geschäftsleitung,RAG,人工智能,1,1
2026-07,role-associate-strategic-finance-analytics,"Associate , Strategic Finance & Analytics",Go,编程语言,1,1
2026-07,role-associate-strategic-finance-analytics,"Associate , Strategic Finance & Analytics",RAG,人工智能,1,1
2026-07,role-associate-strategic-finance-analytics,"Associate , Strategic Finance & Analytics",Design,设计体验,1,1
2026-07,role-associate-strategic-finance-analytics,"Associate , Strategic Finance & Analytics",Excel,办公分析,1,1
2026-07,role-associate-analyst,Associate Analyst,Go,编程语言,1,1
2026-07,role-associate-analyst,Associate Analyst,Design,设计体验,1,1
2026-07,role-associate-analyst,Associate Analyst,Excel,办公分析,1,1
2026-07,role-associate-manager-dashmart-category-strategy-operations,"Associate Manager, DashMart - Category Strategy & Operations",Go,编程语言,1,1
2026-07,role-associate-manager-dashmart-category-strategy-operations,"Associate Manager, DashMart - Category Strategy & Operations",SQL,数据技术,1,1
2026-07,role-associate-manager-dashmart-category-strategy-operations,"Associate Manager, DashMart - Category Strategy & Operations",RAG,人工智能,1,1
2026-07,role-associate-manager-dashmart-category-strategy-operations,"Associate Manager, DashMart - Category Strategy & Operations",Design,设计体验,1,1
2026-07,role-associate-manager-dashmart-category-strategy-operations,"Associate Manager, DashMart - Category Strategy & Operations",Excel,办公分析,1,1
2026-07,role-associate-operations-manager-operational-safety,"Associate Operations Manager, Operational Safety",Go,编程语言,1,1
2026-07,role-associate-operations-manager-operational-safety,"Associate Operations Manager, Operational Safety",SQL,数据技术,1,1
2026-07,role-associate-operations-manager-operational-safety,"Associate Operations Manager, Operational Safety",RAG,人工智能,1,1
2026-07,role-associate-operations-manager-operational-safety,"Associate Operations Manager, Operational Safety",Design,设计体验,1,1
2026-07,role-associate-operations-manager-operational-safety,"Associate Operations Manager, Operational Safety",Excel,办公分析,1,1
2026-07,role-associate-new-verticals-enterprise-merchant-strategy-operations,"Associate, New Verticals - Enterprise Merchant Strategy & Operations",Go,编程语言,1,1
2026-07,role-associate-new-verticals-enterprise-merchant-strategy-operations,"Associate, New Verticals - Enterprise Merchant Strategy & Operations",SQL,数据技术,1,1
2026-07,role-associate-new-verticals-enterprise-merchant-strategy-operations,"Associate, New Verticals - Enterprise Merchant Strategy & Operations",RAG,人工智能,1,1
2026-07,role-associate-new-verticals-enterprise-merchant-strategy-operations,"Associate, New Verticals - Enterprise Merchant Strategy & Operations",Design,设计体验,1,1
2026-07,role-associate-new-verticals-enterprise-merchant-strategy-operations,"Associate, New Verticals - Enterprise Merchant Strategy & Operations",Excel,办公分析,1,1
2026-07,role-atlassian-consultant-frankfurt-a-m-hybrid,Atlassian Consultant / Frankfurt a.M. -Hybrid,RAG,人工智能,1,1
2026-07,role-ausbildung-zum-zur-technischen-produktdesigner-in,Ausbildung zum/zur Technischen Produktdesigner/in,RAG,人工智能,1,1
2026-07,role-ausbildung-zum-zur-technischen-produktdesigner-in,Ausbildung zum/zur Technischen Produktdesigner/in,Design,设计体验,1,1
2026-07,role-ausbildung-zum-zur-technischen-produktdesigner-in,Ausbildung zum/zur Technischen Produktdesigner/in,Excel,办公分析,1,1
2026-07,role-bd-investment-manager-ai-game-tech,"BD & Investment Manager, AI + Game Tech",Go,编程语言,1,1
2026-07,role-bd-investment-manager-ai-game-tech,"BD & Investment Manager, AI + Game Tech",物联网,其他能力,1,1
2026-07,role-bd-investment-manager-ai-game-tech,"BD & Investment Manager, AI + Game Tech",Design,设计体验,1,1
2026-07,role-bd-investment-manager-ai-game-tech,"BD & Investment Manager, AI + Game Tech",Excel,办公分析,1,1
2026-07,role-bauleiter-windparkbau,Bauleiter - Windparkbau,RAG,人工智能,3,1
2026-07,role-bauleiter-windparkbau,Bauleiter - Windparkbau,Design,设计体验,3,1
2026-07,role-beteiligungscontroller-cfo-office,Beteiligungscontroller - CFO Office,RAG,人工智能,1,1
2026-07,role-beteiligungscontroller-cfo-office,Beteiligungscontroller - CFO Office,Design,设计体验,1,1
2026-07,role-beteiligungscontroller-cfo-office,Beteiligungscontroller - CFO Office,Excel,办公分析,1,1
2026-07,role-betriebselektriker-in-standort-kabelsketal-ot-gro-kugel,Betriebselektriker:in – Standort Kabelsketal OT Großkugel,RAG,人工智能,1,1
2026-07,role-bilanzbuchhalter,Bilanzbuchhalter,RAG,人工智能,2,1
2026-07,role-bilanzbuchhalter,Bilanzbuchhalter,Excel,办公分析,1,1
2026-07,role-bilanzbuchhalter-accountant,Bilanzbuchhalter / Accountant,RAG,人工智能,1,1
2026-07,role-bilanzbuchhalter-accountant,Bilanzbuchhalter / Accountant,Design,设计体验,1,1
2026-07,role-bilanzbuchhalter-accountant,Bilanzbuchhalter / Accountant,Excel,办公分析,1,1
2026-07,role-bilanzbuchhalter-home-office,Bilanzbuchhalter Home Office,Go,编程语言,1,1
2026-07,role-bilanzbuchhalter-home-office,Bilanzbuchhalter Home Office,RAG,人工智能,1,1
2026-07,role-billing-manager,Billing Manager,Go,编程语言,1,1
2026-07,role-billing-manager,Billing Manager,SQL,数据技术,1,1
2026-07,role-billing-manager,Billing Manager,Big Data,数据工程,1,1
2026-07,role-billing-manager,Billing Manager,Design,设计体验,1,1
2026-07,role-billing-manager,Billing Manager,Excel,办公分析,1,1
2026-07,role-buchhalter-mit-sap-kenntnissen,Buchhalter mit SAP-Kenntnissen,Design,设计体验,1,1
2026-07,role-buchhalter-mit-sap-kenntnissen,Buchhalter mit SAP-Kenntnissen,Excel,办公分析,1,1
2026-07,role-buchhalter-in-spezialist-in-wertpapierbuchhaltung,Buchhalter:in / Spezialist:in Wertpapierbuchhaltung,RAG,人工智能,1,1
2026-07,role-buchhalter-in-spezialist-in-wertpapierbuchhaltung,Buchhalter:in / Spezialist:in Wertpapierbuchhaltung,Design,设计体验,1,1
2026-07,role-business-analyst,Business Analyst,Go,编程语言,1,1
2026-07,role-business-analyst,Business Analyst,SQL,数据技术,1,1
2026-07,role-business-analyst,Business Analyst,Design,设计体验,1,1
2026-07,role-business-analyst,Business Analyst,Excel,办公分析,1,1
2026-07,role-business-analyst-banking-regulation-reporting,Business Analyst - Banking Regulation & Reporting,RAG,人工智能,1,1
2026-07,role-business-consultant-banking-insurance,Business Consultant - Banking & Insurance,RAG,人工智能,1,1
2026-07,role-business-development-manager,Business Development Manager,Go,编程语言,2,2
2026-07,role-business-development-manager,Business Development Manager,RAG,人工智能,2,2
2026-07,role-business-development-manager,Business Development Manager,Design,设计体验,2,2
2026-07,role-business-development-manager,Business Development Manager,物联网,其他能力,1,1
2026-07,role-business-development-manager,Business Development Manager,Excel,办公分析,1,1
2026-07,role-business-development-manager-data-center,Business Development Manager Data Center,RAG,人工智能,1,1
2026-07,role-business-development-manager-yacht-insurance,Business Development Manager Yacht Insurance,Go,编程语言,1,1
2026-07,role-business-development-manager-yacht-insurance,Business Development Manager Yacht Insurance,Design,设计体验,1,1
2026-07,role-business-development-representative,Business Development Representative,Go,编程语言,3,1
2026-07,role-business-development-representative,Business Development Representative,Big Data,数据工程,3,1
2026-07,role-business-development-representative,Business Development Representative,Design,设计体验,3,1
2026-07,role-business-development-representative,Business Development Representative,Excel,办公分析,3,1
2026-07,role-business-development-representative,Business Development Representative,RAG,人工智能,2,1
2026-07,role-business-partner-analyst-financial-enablement,"Business Partner Analyst, Financial Enablement",Go,编程语言,1,1
2026-07,role-business-partner-analyst-financial-enablement,"Business Partner Analyst, Financial Enablement",SQL,数据技术,1,1
2026-07,role-business-partner-analyst-financial-enablement,"Business Partner Analyst, Financial Enablement",RAG,人工智能,1,1
2026-07,role-business-partner-analyst-financial-enablement,"Business Partner Analyst, Financial Enablement",Design,设计体验,1,1
2026-07,role-buyer-i,Buyer I,Go,编程语言,1,1
2026-07,role-buyer-i,Buyer I,Design,设计体验,1,1
2026-07,role-cto-im-bereich-elektronik-und-produktdesign-eingebetteter-monitoring-und-automatisierungssysteme,CTO im Bereich Elektronik und Produktdesign eingebetteter Monitoring- und Automatisierungssysteme,C++,编程语言,1,1
2026-07,role-cto-im-bereich-elektronik-und-produktdesign-eingebetteter-monitoring-und-automatisierungssysteme,CTO im Bereich Elektronik und Produktdesign eingebetteter Monitoring- und Automatisierungssysteme,RAG,人工智能,1,1
2026-07,role-camera-system-design-engineer,Camera System Design Engineer,RAG,人工智能,1,1
2026-07,role-chief-operating-officer-coo,Chief Operating Officer / COO,RAG,人工智能,1,1
