id,from,to,type,weight,confidence,first_seen,last_seen,evidence
role:role-容器工程师->requires->skill:docker,role:role-容器工程师,skill:docker,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867085915554463744
role:role-容器工艺->requires->skill:c,role:role-容器工艺,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867413341350674433
role:role-容器工艺->requires->skill:docker,role:role-容器工艺,skill:docker,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867413341350674433
role:role-容器技术员->requires->skill:c,role:role-容器技术员,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867085243132428294
role:role-容器技术员->requires->skill:docker,role:role-容器技术员,skill:docker,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867085243132428294
role:role-对象存储多媒体数据处理研发工程师->requires->skill:c,role:role-对象存储多媒体数据处理研发工程师,skill:c,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=1873621940523008000
role:role-对象存储多媒体数据处理研发工程师->requires->skill:design,role:role-对象存储多媒体数据处理研发工程师,skill:design,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=1873621940523008000
role:role-对象存储多媒体数据处理研发工程师->requires->skill:go,role:role-对象存储多媒体数据处理研发工程师,skill:go,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=1873621940523008000
role:role-对象存储多媒体数据处理研发工程师->requires->skill:microservices,role:role-对象存储多媒体数据处理研发工程师,skill:microservices,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=1873621940523008000
role:role-射频pa技术->requires->skill:design,role:role-射频pa技术,skill:design,requires,1,0.58,2026-06,2026-06,https://career.huawei.com/reccampportal/portal5/social-recruitment-detail.html?jobId=33934&dataSource=1
role:role-射频pa技术->requires->skill:product,role:role-射频pa技术,skill:product,requires,1,0.58,2026-06,2026-06,https://career.huawei.com/reccampportal/portal5/social-recruitment-detail.html?jobId=33934&dataSource=1
role:role-射频pa技术->requires->skill:testing,role:role-射频pa技术,skill:testing,requires,1,0.58,2026-06,2026-06,https://career.huawei.com/reccampportal/portal5/social-recruitment-detail.html?jobId=33934&dataSource=1
role:role-小象-上海仓储主管->requires->skill:c,role:role-小象-上海仓储主管,skill:c,requires,1,0.58,2025-12,2025-12,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4029738149
role:role-小象超市-供应商审核-驻场管理->requires->skill:product,role:role-小象超市-供应商审核-驻场管理,skill:product,requires,1,0.58,2026-03,2026-03,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4150583285
role:role-小象超市-储备城市品控负责人->requires->skill:product,role:role-小象超市-储备城市品控负责人,skill:product,requires,1,0.58,2026-03,2026-03,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4237927186
role:role-小象超市-华中区域cm->requires->skill:c,role:role-小象超市-华中区域cm,skill:c,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4518857164
role:role-小象超市-合作商考核管理->requires->skill:design,role:role-小象超市-合作商考核管理,skill:design,requires,1,0.58,2026-04,2026-04,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4293712339
role:role-小象超市-合作商考核管理->requires->skill:product,role:role-小象超市-合作商考核管理,skill:product,requires,1,0.58,2026-04,2026-04,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4293712339
role:role-小象超市-商品测评->requires->skill:c,role:role-小象超市-商品测评,skill:c,requires,1,0.58,2026-01,2026-01,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4088853802
role:role-小象超市-商品测评->requires->skill:design,role:role-小象超市-商品测评,skill:design,requires,1,0.58,2026-01,2026-01,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4088853802
role:role-小象超市-商品测评->requires->skill:product,role:role-小象超市-商品测评,skill:product,requires,1,0.58,2026-01,2026-01,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4088853802
role:role-小象超市-商品测评->requires->skill:sql,role:role-小象超市-商品测评,skill:sql,requires,1,0.58,2026-01,2026-01,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4088853802
role:role-小象超市-商品测评->requires->skill:testing,role:role-小象超市-商品测评,skill:testing,requires,1,0.58,2026-01,2026-01,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4088853802
role:role-小象超市-商品陈列->requires->skill:design,role:role-小象超市-商品陈列,skill:design,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3988407771
role:role-小象超市-客户体验改善->requires->skill:design,role:role-小象超市-客户体验改善,skill:design,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4346336526
role:role-小象超市-客户体验改善->requires->skill:product,role:role-小象超市-客户体验改善,skill:product,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4346336526
role:role-小象超市-山东cm->requires->skill:c,role:role-小象超市-山东cm,skill:c,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4510839391
role:role-小象超市-工程成本管理->requires->skill:design,role:role-小象超市-工程成本管理,skill:design,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4601717158
role:role-小象超市-数据分析师->requires->skill:product,role:role-小象超市-数据分析师,skill:product,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4376948247
role:role-小象超市-方便速食采购->requires->skill:product,role:role-小象超市-方便速食采购,skill:product,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4454458787
role:role-小象超市-自有品牌品质管理->requires->skill:c,role:role-小象超市-自有品牌品质管理,skill:c,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4088262574
role:role-小象超市-自有品牌品质管理->requires->skill:product,role:role-小象超市-自有品牌品质管理,skill:product,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4088262574
role:role-小象超市-薪酬定价策略->requires->skill:c,role:role-小象超市-薪酬定价策略,skill:c,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4453699505
role:role-小象超市-薪酬定价策略->requires->skill:design,role:role-小象超市-薪酬定价策略,skill:design,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4453699505
role:role-居家养老服务项目经理->requires->skill:c,role:role-居家养老服务项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867091544247910403
role:role-展会项目经理->requires->skill:c,role:role-展会项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2073039316607459333
role:role-展览策划项目经理-六险一金->requires->skill:c,role:role-展览策划项目经理-六险一金,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2073591790170955781
role:role-工地技术员->requires->skill:c,role:role-工地技术员,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867110081477623813
role:role-工地技术员->requires->skill:design,role:role-工地技术员,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867110081477623813
role:role-工程师->requires->skill:c,role:role-工程师,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2008507246946172929
role:role-工程师->requires->skill:design,role:role-工程师,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2008507246946172929
role:role-工程建筑项目经理->requires->skill:c,role:role-工程建筑项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867086389062156289
role:role-工程标代理项目经理->requires->skill:c,role:role-工程标代理项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867091082295525381
role:role-工程监理->requires->skill:c,role:role-工程监理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2008500441696321537
role:role-工程监理->requires->skill:design,role:role-工程监理,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2008500441696321537
role:role-工程部经理项目经理->requires->skill:c,role:role-工程部经理项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867090469923078144
role:role-工程项目管理工程师-北京->requires->skill:c,role:role-工程项目管理工程师-北京,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1744735887303008261
role:role-工程项目管理工程师-北京->requires->skill:design,role:role-工程项目管理工程师-北京,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1744735887303008261
role:role-工艺员->requires->skill:c,role:role-工艺员,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867089686808510465
role:role-工艺员->requires->skill:product,role:role-工艺员,skill:product,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867089686808510465
role:role-工装技术员->requires->skill:c,role:role-工装技术员,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867110079476940800
role:role-工装技术员->requires->skill:design,role:role-工装技术员,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867110079476940800
role:role-工长->requires->skill:c,role:role-工长,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867412369555341314
role:role-工长->requires->skill:design,role:role-工长,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867412369555341314
role:role-巴西hrbp->requires->skill:c,role:role-巴西hrbp,skill:c,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=2922893018
role:role-巴西hrbp->requires->skill:design,role:role-巴西hrbp,skill:design,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=2922893018
role:role-巴西hrbp->requires->skill:excel,role:role-巴西hrbp,skill:excel,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=2922893018
role:role-巴西hrbp->requires->skill:go,role:role-巴西hrbp,skill:go,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=2922893018
role:role-巴西hrbp->requires->skill:rag,role:role-巴西hrbp,skill:rag,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=2922893018
role:role-巴西hrbp->requires->skill:unity,role:role-巴西hrbp,skill:unity,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=2922893018
role:role-巴西经营分析->requires->skill:c,role:role-巴西经营分析,skill:c,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4532114881
role:role-巴西经营分析->requires->skill:design,role:role-巴西经营分析,skill:design,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4532114881
role:role-巴西经营分析->requires->skill:go,role:role-巴西经营分析,skill:go,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4532114881
role:role-市场专员-北京->requires->skill:c,role:role-市场专员-北京,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1719731124253384708
role:role-市场专员-北京->requires->skill:design,role:role-市场专员-北京,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1719731124253384708
role:role-市场专员市场部->requires->skill:c,role:role-市场专员市场部,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867091484604514304
